City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Murindo,CO,2022-03-30 01:03:26,6.9848,-76.7544,296.86,97,100,0.66
297,Barghat,IN,2022-03-30 01:03:27,22.0333,79.7167,298.12,15,47,1.28
298,Kolpashevo,RU,2022-03-30 01:03:27,58.3131,82.9089,273.91,89,100,5.54
299,Luderitz,NA,2022-03-30 01:03:28,-26.6481,15.1594,289.9,86,60,5.43
300,Biak,ID,2022-03-30 01:03:28,-0.9131,122.8766,300.14,73,100,0.44
301,Denpasar,ID,2022-03-30 01:01:49,-8.65,115.2167,299.96,88,20,2.06
302,Lavrentiya,RU,2022-03-30 01:03:28,65.5833,-171.0,257.92,78,29,2.77
303,Tuatapere,NZ,2022-03-30 01:03:29,-46.1333,167.6833,293.9,56,6,1.09
304,Hvolsvollur,IS,2022-03-30 01:03:29,63.7533,-20.2243,273.68,69,89,1.78
305,Doha,QA,2022-03-30 01:00:13,25.2867,51.5333,293.14,34,0,5.14
306,Batagay-Alyta,RU,2022-03-30 01:03:30,67.8006,130.4114,256.91,79,99,0.95
307,Flin Flon,CA,2022-03-30 01:03:30,54.7682,-101.865,269.47,90,100,2.41
308,Russell,US,2022-03-30 01:00:52,32.3502,-85.1999,292.1,64,100,2.35
309,Saint George,US,2022-03-30 01:02:43,37.1041,-113.5841,287.39,67,40,2.06
310,Grimshaw,CA,2022-03-30 01:03:31,56.1834,-117.6027,276.62,82,83,2.6
311,Alice Springs,AU,2022-03-30 00:59:01,-23.7,133.8833,301.9,21,15,4.12
312,San Policarpo,PH,2022-03-30 01:03:31,12.1791,125.5072,300.84,82,78,5.13
313,Lorengau,PG,2022-03-30 01:01:18,-2.0226,147.2712,302.85,72,76,6.44
314,Kainantu,PG,2022-03-30 01:03:32,-6.2887,145.8655,297.28,60,35,0.76
315,Port Macquarie,AU,2022-03-30 01:02:36,-31.4333,152.9167,294.76,100,100,6.69
316,Upata,VE,2022-03-30 01:03:33,8.0086,-62.3989,295.9,77,100,2.91
317,West Bay,KY,2022-03-30 01:04:33,19.3667,-81.4167,298.71,75,0,2.24
318,Spassk,RU,2022-03-30 01:04:33,52.747,87.7545,271.71,97,100,1.51
319,Norden,DE,2022-03-30 01:04:34,53.6,7.2,277.57,88,100,2.78
320,Hofn,IS,2022-03-30 01:04:34,64.2539,-15.2082,271.55,66,40,5.02
321,Samana,DO,2022-03-30 01:04:34,19.2056,-69.3369,296.27,87,12,4.2
322,Ranfurly,NZ,2022-03-30 01:04:35,-45.1333,170.1,294.88,60,0,1.31
323,Nioki,CD,2022-03-30 01:04:35,-2.7167,17.6833,293.96,96,71,0.84
324,Chake Chake,TZ,2022-03-30 01:04:35,-5.2459,39.7666,298.47,85,79,2.77
325,Linhares,BR,2022-03-30 01:04:36,-19.3911,-40.0722,296.05,90,96,0.65
326,Mackay,AU,2022-03-30 01:04:36,-21.15,149.2,305.75,42,4,1.73
327,Salisbury,GB,2022-03-30 01:00:10,51.0693,-1.7957,281.74,89,95,3.02
328,Amanganj,IN,2022-03-30 01:04:37,24.4333,80.0333,298.78,14,20,0.58
329,Deputatskiy,RU,2022-03-30 01:04:37,69.3,139.9,251.7,99,95,1.41
330,Vaitape,PF,2022-03-30 01:04:37,-16.5167,-151.75,301.06,71,20,6.94
331,Quang Ngai,VN,2022-03-30 01:04:38,15.1167,108.8,299.59,79,21,3.22
332,Arman,RU,2022-03-30 01:04:38,59.7,150.1667,268.16,63,100,3.63
333,Sola,VU,2022-03-30 01:01:17,-13.8833,167.55,299.83,77,100,2.35
334,Grajau,BR,2022-03-30 01:04:39,-5.8194,-46.1386,295.93,97,97,0.75
335,Klaksvik,FO,2022-03-30 01:04:39,62.2266,-6.589,273.66,54,100,10.54
336,Victor Harbor,AU,2022-03-30 01:04:39,-35.5667,138.6167,290.8,62,73,6.53
337,Miraflores,MX,2022-03-30 01:04:40,19.2167,-98.8083,297.05,34,2,2.79
338,Korla,CN,2022-03-30 01:04:40,41.7597,86.1469,280.98,68,100,6.82
339,Sinnamary,GF,2022-03-30 01:04:40,5.3833,-52.95,297.58,81,77,4.87
340,Burnie,AU,2022-03-30 01:04:41,-41.0667,145.9167,292.36,47,71,0.34
341,Washougal,US,2022-03-30 01:04:41,45.5826,-122.3534,289.95,70,75,1.54
342,Huainan,CN,2022-03-30 01:04:42,32.6264,116.9969,288.09,82,97,2.19
343,Floro,NO,2022-03-30 01:04:42,61.5996,5.0328,273.13,74,7,4.63
344,Bayanday,RU,2022-03-30 01:04:42,53.0661,105.5139,263.77,84,32,1.54
345,Riyadh,SA,2022-03-30 01:04:43,24.6877,46.7219,286.23,11,1,1.38
346,Santiago De Cao,PE,2022-03-30 01:04:43,-7.9589,-79.2392,294.22,78,74,4.63
347,Mushie,CD,2022-03-30 01:04:43,-3.0167,16.9,294.31,98,92,0.48
348,Walvis Bay,NA,2022-03-30 01:02:34,-22.9575,14.5053,287.64,79,1,5.14
349,Tiksi,RU,2022-03-30 01:04:44,71.6872,128.8694,258.52,87,100,3.13
350,Tanout,NE,2022-03-30 01:04:44,14.9709,8.8879,293.85,5,9,5.15
351,Upington,ZA,2022-03-30 01:04:45,-28.4478,21.2561,294.11,51,100,7.38
352,Bubaque,GW,2022-03-30 01:04:45,11.2833,-15.8333,297.73,76,9,6.4
353,Coihaique,CL,2022-03-30 01:02:03,-45.5752,-72.0662,275.86,95,91,2.06
354,Pirgos,GR,2022-03-30 01:04:45,35.1167,25.7178,286.27,75,2,2.39
355,Livingston,GB,2022-03-30 01:04:46,55.9029,-3.5226,276.37,91,75,2.06
356,Kudahuvadhoo,MV,2022-03-30 01:04:46,2.6708,72.8944,300.63,73,0,2.63
357,Porto Santo,PT,2022-03-30 01:04:47,33.072,-16.3415,289.36,77,40,7.72
358,Lac Du Bonnet,CA,2022-03-30 01:04:47,50.2536,-96.0612,272.96,100,100,0.89
359,Sayville,US,2022-03-30 01:04:47,40.7359,-73.0821,275.24,37,0,4.02
360,Ancud,CL,2022-03-30 01:04:48,-41.8697,-73.8203,281.05,77,5,2.58
361,Quatre Cocos,MU,2022-03-30 01:04:48,-20.2078,57.7625,297.64,71,39,3.58
362,Cerritos,US,2022-03-30 01:00:05,33.8583,-118.0648,293.12,64,0,3.58
363,Qaqortoq,GL,2022-03-30 01:04:49,60.7167,-46.0333,271.19,72,76,0.24
364,Kumbo,CM,2022-03-30 01:05:49,6.2,10.6667,289.49,21,0,2.01
365,Provideniya,RU,2022-03-30 01:05:50,64.3833,-173.3,263.35,67,0,5.0
366,Mmathubudukwane,BW,2022-03-30 01:05:50,-24.6,26.4333,289.82,69,5,2.26
367,Goulburn,AU,2022-03-30 01:05:50,-34.75,149.7167,287.54,96,100,3.27
368,Beboto,TD,2022-03-30 01:05:51,8.2668,16.939,296.91,12,4,2.15
369,College,US,2022-03-30 01:05:51,64.8569,-147.8028,276.12,76,100,2.57
370,Sechura,PE,2022-03-30 01:05:51,-5.5569,-80.8222,296.24,72,32,7.32
371,Nampula,MZ,2022-03-30 01:05:52,-15.1165,39.2666,292.82,99,56,1.66
372,Cherskiy,RU,2022-03-30 01:05:52,68.75,161.3,259.26,64,100,1.26
373,Victoria,HK,2022-03-30 01:05:53,22.2855,114.1577,297.02,79,100,2.24
374,Suntar,RU,2022-03-30 01:05:53,62.1444,117.6319,264.56,87,97,3.76
375,Matara,LK,2022-03-30 01:05:53,5.9485,80.5353,298.32,87,6,0.35
376,Kathu,TH,2022-03-30 01:05:54,7.9178,98.3332,304.12,81,21,2.06
377,Imbituba,BR,2022-03-30 01:05:54,-28.24,-48.6703,294.11,91,19,5.98
378,Mehamn,NO,2022-03-30 01:05:54,71.0357,27.8492,270.99,80,100,11.1
379,Pervomayskoye,RU,2022-03-30 01:05:55,43.919,46.7102,277.53,72,96,2.86
380,Bonthe,SL,2022-03-30 01:05:55,7.5264,-12.505,298.54,83,11,2.13
381,Narsaq,GL,2022-03-30 01:05:55,60.9167,-46.05,270.85,75,91,1.67
382,Sayansk,RU,2022-03-30 01:05:56,54.1088,102.1648,264.38,81,14,2.58
383,Anadyr,RU,2022-03-30 01:05:56,64.75,177.4833,258.43,77,0,1.79
384,Thakurgaon,BD,2022-03-30 01:05:57,26.0333,88.4667,298.58,57,87,4.42
385,Tilichiki,RU,2022-03-30 01:05:57,60.4667,166.1,263.42,84,100,4.77
386,Aklavik,CA,2022-03-30 01:05:57,68.2191,-135.0107,252.71,90,84,5.17
387,Pochutla,MX,2022-03-30 01:05:58,15.7432,-96.4661,302.05,60,3,3.53
388,Srivardhan,IN,2022-03-30 01:05:58,18.0333,73.0167,298.3,60,3,1.09
389,Andenes,NO,2022-03-30 01:05:58,69.3143,16.1194,272.14,74,20,11.32
390,Nyurba,RU,2022-03-30 01:05:59,63.2842,118.3319,261.97,91,99,3.07
391,Ewa Beach,US,2022-03-30 01:05:59,21.3156,-158.0072,302.12,55,0,6.71
392,Shelburne,CA,2022-03-30 01:06:00,44.0787,-80.2041,271.35,86,7,1.19
393,Hamilton,US,2022-03-30 01:06:00,39.1834,-84.5333,279.84,38,100,7.2
394,Ostersund,SE,2022-03-30 01:06:00,63.1792,14.6357,266.82,79,65,5.14
395,Kiama,AU,2022-03-30 01:02:55,-34.6833,150.8667,296.14,90,100,0.89
396,Goksun,TR,2022-03-30 01:06:01,38.021,36.4973,274.85,89,78,1.97
397,Boca Do Acre,BR,2022-03-30 01:06:01,-8.7522,-67.3978,296.44,99,94,1.15
398,Pouembout,NC,2022-03-30 01:06:02,-21.1333,164.9,304.21,64,100,0.71
399,Beloha,MG,2022-03-30 01:06:02,-25.1667,45.05,294.29,81,0,7.65
400,Camabatela,AO,2022-03-30 01:06:02,-8.1881,15.375,290.29,100,100,0.92
401,Codrington,AU,2022-03-30 01:06:03,-38.2667,141.9667,291.01,64,73,5.01
402,Kavieng,PG,2022-03-30 01:06:03,-2.5744,150.7967,301.95,75,95,4.27
403,Pokhara,NP,2022-03-30 01:03:02,28.2333,83.9833,293.11,41,3,2.14
404,Husavik,IS,2022-03-30 01:06:04,66.0449,-17.3389,268.73,77,43,5.24
405,Kirovskiy,RU,2022-03-30 01:06:04,45.0917,133.5136,276.32,43,13,5.02
406,Iqaluit,CA,2022-03-30 01:06:05,63.7506,-68.5145,270.0,86,100,3.09
407,Kazachinskoye,RU,2022-03-30 01:06:05,57.6953,93.2761,265.57,90,100,1.34
408,Isla Mujeres,MX,2022-03-30 01:06:05,21.2311,-86.731,299.91,72,0,7.36
409,Agadez,NE,2022-03-30 01:06:06,19.75,10.25,295.43,6,5,2.75
410,Mookane,BW,2022-03-30 01:06:06,-23.688,26.6595,291.18,61,0,2.92
411,Hualmay,PE,2022-03-30 01:06:06,-11.0964,-77.6139,294.21,86,90,4.66
412,Golspie,GB,2022-03-30 01:06:07,57.9727,-3.978,275.93,90,99,6.4
413,Mairipora,BR,2022-03-30 01:07:07,-23.3186,-46.5867,295.14,88,100,2.57
414,Puerto Carreno,CO,2022-03-30 01:07:08,6.189,-67.4859,300.44,68,96,2.52
415,Port-Gentil,GA,2022-03-30 01:07:08,-0.7193,8.7815,299.57,80,56,3.23
416,Saskylakh,RU,2022-03-30 01:07:09,71.9167,114.0833,244.36,100,81,1.47
417,Hervey Bay,AU,2022-03-30 01:07:09,-25.2986,152.8535,297.3,67,43,7.48
418,Maniitsoq,GL,2022-03-30 01:07:09,65.4167,-52.9,265.8,89,33,3.04
419,Mirnyy,RU,2022-03-30 01:07:10,62.5353,113.9611,263.28,61,100,4.02
420,Adre,TD,2022-03-30 01:07:10,13.4667,22.2,294.68,6,40,7.87
421,Mahibadhoo,MV,2022-03-30 01:07:10,3.7833,72.9667,300.8,74,12,2.76
422,Poum,NC,2022-03-30 01:07:11,-20.2333,164.0167,300.84,83,100,6.68
423,Naze,JP,2022-03-30 01:07:11,28.3667,129.4833,292.02,84,100,5.76
424,Madison,US,2022-03-30 01:04:24,34.7334,-86.5667,293.53,65,0,3.6
425,Gijon,ES,2022-03-30 01:07:12,43.5357,-5.6615,286.18,84,100,0.45
426,Ulladulla,AU,2022-03-30 01:07:12,-35.35,150.4667,293.65,95,100,6.09
427,Teacapan,MX,2022-03-30 01:07:12,22.55,-105.75,295.06,66,14,2.14
428,Nizhniy Tagil,RU,2022-03-30 01:07:13,57.9194,59.965,266.29,91,100,3.11
429,Cidreira,BR,2022-03-30 01:07:13,-30.1811,-50.2056,296.3,85,100,8.15
430,Grindavik,IS,2022-03-30 01:07:14,63.8424,-22.4338,275.41,80,75,9.26
431,Teguise,ES,2022-03-30 01:07:14,29.0605,-13.564,289.27,77,20,3.6
432,Tocopilla,CL,2022-03-30 01:07:14,-22.092,-70.1979,293.31,73,13,4.04
433,Fort-Shevchenko,KZ,2022-03-30 01:07:15,44.5086,50.263,279.41,91,14,10.28
434,Boende,CD,2022-03-30 01:07:15,-0.2167,20.8667,294.82,95,100,0.8
435,Mercedes,AR,2022-03-30 01:07:16,-34.6515,-59.4307,289.06,25,0,7.94
436,Lagoa,PT,2022-03-30 01:07:16,39.05,-27.9833,288.91,92,100,3.97
437,Buchanan,LR,2022-03-30 01:07:16,5.8808,-10.0467,299.43,90,13,2.39
438,Tommot,RU,2022-03-30 01:07:17,58.9564,126.2925,265.89,86,100,3.23
439,Salihli,TR,2022-03-30 01:07:17,38.4826,28.1477,283.21,54,3,1.27
440,Krasnogorskiy,RU,2022-03-30 01:07:18,54.6025,61.231,270.64,84,100,6.87
441,Tortoli,IT,2022-03-30 01:07:18,39.9256,9.6572,285.88,96,100,1.62
442,Christchurch,NZ,2022-03-30 01:06:26,-43.5333,172.6333,293.68,78,100,4.63
443,Eresos,GR,2022-03-30 01:07:18,39.1667,25.9333,286.52,84,4,4.92
444,Bartica,GY,2022-03-30 01:07:19,6.4,-58.6167,296.33,91,100,1.3
445,Nampa,US,2022-03-30 01:07:19,43.5407,-116.5635,291.81,34,0,7.72
446,Vestmannaeyjar,IS,2022-03-30 01:07:20,63.4427,-20.2734,276.15,67,51,11.37
447,Chulman,RU,2022-03-30 01:07:20,56.8479,124.9104,263.49,87,100,3.94
448,Udachnyy,RU,2022-03-30 01:07:20,66.4167,112.4,261.18,66,100,1.66
449,Coahuayana,MX,2022-03-30 01:07:21,18.7333,-103.6833,296.47,53,0,1.72
450,Sakakah,SA,2022-03-30 01:07:21,29.9697,40.2064,288.12,15,6,3.73
451,Usak,TR,2022-03-30 01:07:21,38.5,29.4167,277.47,85,0,2.01
452,Lebanon,US,2022-03-30 01:06:00,36.2081,-86.2911,294.27,60,0,4.63
453,Colares,PT,2022-03-30 01:07:22,38.7992,-9.4469,287.75,72,1,12.96
454,Kourou,GF,2022-03-30 01:07:22,5.1552,-52.6478,299.88,81,66,4.13
455,Yangjiang,CN,2022-03-30 01:07:23,21.85,111.9667,294.62,83,100,2.89
456,Marfino,RU,2022-03-30 01:07:23,55.7028,37.3822,270.12,79,100,3.0
457,Koutiala,ML,2022-03-30 01:07:24,12.3917,-5.4642,302.84,7,96,2.91
458,Morondava,MG,2022-03-30 01:08:24,-20.2833,44.2833,298.37,72,19,5.72
459,Plover,US,2022-03-30 01:08:24,44.4564,-89.544,274.62,75,100,6.17
460,Sibolga,ID,2022-03-30 01:08:25,1.7427,98.7792,299.49,70,32,0.44
461,Madimba,TZ,2022-03-30 01:08:25,-10.4,40.3333,297.27,92,100,2.34
462,Maragogi,BR,2022-03-30 01:08:25,-9.0122,-35.2225,298.77,82,100,1.55
463,Elko,US,2022-03-30 01:08:26,41.0002,-115.5012,284.16,47,71,7.6
464,Gobabis,NA,2022-03-30 01:08:26,-22.45,18.9667,292.01,66,11,4.1
465,Panama City,PA,2022-03-30 01:04:00,8.9936,-79.5197,301.02,74,40,3.09
466,Sabha,LY,2022-03-30 01:08:27,27.0377,14.4283,292.81,17,8,4.65
467,Westport,US,2022-03-30 01:08:27,41.1415,-73.3579,275.27,34,0,4.63
468,San Carlos,VE,2022-03-30 01:08:28,9.6612,-68.5827,302.26,45,92,1.11
469,Requena,ES,2022-03-30 01:08:28,39.4883,-1.1004,280.66,79,98,1.63
470,Verkh-Usugli,RU,2022-03-30 01:08:28,52.7,115.1667,265.64,57,1,1.33
471,Ghiror,IN,2022-03-30 01:08:29,27.1833,78.8,297.46,14,1,1.41
472,Oga,IT,2022-03-30 01:08:29,46.4631,10.347,275.75,93,100,1.58
473,Phuthaditjhaba,ZA,2022-03-30 01:08:30,-28.5242,28.8158,285.19,64,0,2.14
474,Lucea,JM,2022-03-30 01:08:30,18.451,-78.1736,298.07,72,19,6.71
475,Szydlowiec,PL,2022-03-30 01:05:16,51.2282,20.8611,278.44,79,82,2.57
476,Macas,EC,2022-03-30 01:08:30,-2.3167,-78.1167,292.05,98,81,1.0
477,Csepreg,HU,2022-03-30 01:08:31,47.401,16.7088,282.42,67,100,2.83
478,Kondinskoye,RU,2022-03-30 01:08:31,59.6481,67.41,269.4,95,100,4.74
479,Longkou,CN,2022-03-30 01:08:32,37.6508,120.3286,279.25,92,100,6.07
480,Jumla,NP,2022-03-30 01:08:32,29.2747,82.1838,282.66,42,0,1.67
481,Brekstad,NO,2022-03-30 01:08:32,63.687,9.6654,272.2,93,75,2.57
482,Puerto Gaitan,CO,2022-03-30 01:08:33,4.3133,-72.0816,299.52,76,82,0.62
483,Salzwedel,DE,2022-03-30 01:08:33,52.85,11.15,277.05,79,100,1.84
484,Dudinka,RU,2022-03-30 01:08:33,69.4058,86.1778,270.72,96,100,6.24
485,Paciran,ID,2022-03-30 01:08:34,-6.8767,112.3761,300.26,82,98,2.06
486,Williamsport,US,2022-03-30 01:07:22,41.2412,-77.0011,272.79,62,3,1.82
487,Namatanai,PG,2022-03-30 01:08:35,-3.6667,152.4333,303.28,66,90,4.09
488,Lerdo,MX,2022-03-30 01:08:35,25.5333,-103.5333,308.08,8,75,5.66
489,Mount Isa,AU,2022-03-30 01:08:35,-20.7333,139.5,305.02,19,5,6.17
490,Lagunas,PE,2022-03-30 01:08:36,-5.2269,-75.6753,295.88,99,100,0.83
491,Atambua,ID,2022-03-30 01:08:36,-9.1061,124.8925,299.89,72,79,0.53
492,Bridgetown,BB,2022-03-30 01:08:36,13.1,-59.6167,298.42,69,40,7.72
493,Little Current,CA,2022-03-30 01:08:37,45.9793,-81.9248,268.38,80,13,1.44
494,Belmonte,BR,2022-03-30 01:08:37,-15.8631,-38.8828,297.88,80,6,2.23
495,Asosa,ET,2022-03-30 01:08:37,10.0667,34.5333,294.47,27,12,0.92
496,Dehri,IN,2022-03-30 01:08:18,24.8667,84.1833,297.02,18,58,1.69
497,Nizwa,OM,2022-03-30 01:08:38,22.9333,57.5333,295.65,21,0,1.61
498,Vardo,NO,2022-03-30 01:08:38,70.3705,31.1107,271.74,73,100,11.64
499,Wakkanai,JP,2022-03-30 01:08:39,45.4094,141.6739,276.77,63,100,8.39
500,Bathsheba,BB,2022-03-30 01:08:39,13.2167,-59.5167,298.49,69,40,7.72
501,Divnogorsk,RU,2022-03-30 01:08:39,55.9594,92.3619,269.42,89,93,1.47
502,Brits,ZA,2022-03-30 01:08:40,-25.6347,27.7802,292.2,58,9,0.51
503,Skjervoy,NO,2022-03-30 01:09:40,70.0311,20.9714,271.15,78,100,11.2
504,Port Hawkesbury,CA,2022-03-30 01:09:41,45.6169,-61.3485,272.66,89,100,7.72
505,Kalmunai,LK,2022-03-30 01:09:41,7.4167,81.8167,298.81,86,2,2.71
506,Jadu,LY,2022-03-30 01:09:41,31.953,12.0261,291.07,29,63,9.0
507,Axim,GH,2022-03-30 01:09:42,4.8699,-2.2405,299.84,87,92,2.36
508,Kalmar,SE,2022-03-30 01:09:42,56.6616,16.3616,272.12,93,20,2.06
509,Igarka,RU,2022-03-30 01:09:43,67.4667,86.5833,270.27,95,100,6.49
510,Saint-Francois,FR,2022-03-30 01:09:43,46.4154,3.9054,282.97,100,100,1.54
511,Aljezur,PT,2022-03-30 01:09:43,37.3191,-8.8033,285.98,88,38,7.12
512,Jerusalem,IL,2022-03-30 01:05:59,31.769,35.2163,287.43,41,99,4.92
513,Vestmanna,FO,2022-03-30 01:09:44,62.1564,-7.1664,272.66,59,88,3.6
514,Antofagasta,CL,2022-03-30 01:06:03,-23.65,-70.4,289.75,83,48,2.86
515,Ambon,ID,2022-03-30 01:09:44,-3.6954,128.1814,304.23,62,20,3.09
516,Pombia,IT,2022-03-30 01:09:45,45.653,8.6336,284.4,69,75,1.03
517,Port Hedland,AU,2022-03-30 01:09:45,-20.3167,118.5667,304.18,55,5,6.17
518,Buraydah,SA,2022-03-30 01:09:46,26.326,43.975,288.94,9,95,2.9
519,Bowen,AU,2022-03-30 01:09:46,-20.0167,148.2333,304.21,43,4,1.92
520,Banda Aceh,ID,2022-03-30 01:09:46,5.5577,95.3222,300.07,79,90,0.9
521,Candido Mendes,BR,2022-03-30 01:09:47,-1.4467,-45.7167,296.8,95,100,0.57
522,Zhezkazgan,KZ,2022-03-30 01:09:47,47.8043,67.7144,271.12,71,79,9.74
523,Puerto Escondido,MX,2022-03-30 01:09:47,15.85,-97.0667,300.61,69,0,3.09
524,The Valley,AI,2022-03-30 01:09:48,18.217,-63.0578,298.2,69,35,6.69
525,Turan,VN,2022-03-30 01:09:21,16.0678,108.2208,298.14,83,75,2.06
526,La Roda,ES,2022-03-30 01:09:48,39.2167,-2.15,282.54,85,96,2.87
527,Biryusinsk,RU,2022-03-30 01:09:49,55.9634,97.8235,265.97,86,46,2.26
528,Kavaratti,IN,2022-03-30 01:06:17,10.5669,72.642,301.62,76,16,4.89
529,Barahona,DO,2022-03-30 01:09:49,18.2085,-71.1008,298.57,78,59,2.82
530,Linares,CL,2022-03-30 01:09:50,-35.85,-71.6,284.11,37,0,4.85
531,Sur,OM,2022-03-30 01:09:50,22.5667,59.5289,298.44,48,0,0.37
532,Shenkursk,RU,2022-03-30 01:09:50,62.1091,42.896,258.57,96,61,2.08
533,Tulsipur,NP,2022-03-30 01:09:51,28.131,82.2973,292.73,25,4,2.67
534,Santa Catarina,BR,2022-03-30 01:09:51,-27.0,-50.0,289.78,96,0,0.17
535,Bandarbeyla,SO,2022-03-30 01:09:51,9.4942,50.8122,299.31,78,33,5.64
536,Kropotkin,RU,2022-03-30 01:09:52,45.4375,40.5756,280.26,70,100,2.65
537,Tazovskiy,RU,2022-03-30 01:09:52,67.4667,78.7,271.08,94,100,5.53
538,Santa Isabel Do Rio Negro,BR,2022-03-30 01:09:53,-0.4139,-65.0192,295.87,99,99,0.31
539,Sai Buri,TH,2022-03-30 01:09:53,6.7013,101.6168,300.35,80,2,2.3
540,Portland,US,2022-03-30 01:05:49,45.5234,-122.6762,290.11,68,75,3.09
541,Avera,US,2022-03-30 01:09:53,33.194,-82.5271,290.88,62,100,3.29
542,Jalu,LY,2022-03-30 01:09:54,29.0331,21.5482,288.56,60,43,3.6
543,Nisia Floresta,BR,2022-03-30 01:09:54,-6.0911,-35.2086,298.6,89,100,3.13
544,Inhambane,MZ,2022-03-30 01:09:54,-23.865,35.3833,295.77,72,31,2.55
545,Roald,NO,2022-03-30 01:09:55,62.5833,6.1333,274.12,80,8,3.09
546,Luba,GQ,2022-03-30 01:09:55,3.4568,8.5547,300.56,84,20,2.49
547,Honningsvag,NO,2022-03-30 01:09:56,70.9821,25.9704,272.01,93,75,12.35
